rating,,review_text,
1,,WhatsApp not working properly.. showing maintenance,
1,,"I am so upset😡 it's been 3 weeks I can get access to my whatsapp. I had to download and register with a different number. I can't even get my account to be reviewed💔😓I am so not happy. After so many years, I have been using whatsapp only now, it's giving me this nonsense issue",
5,,after updation not showing upi all payment history.. why?,
1,,please fix bug when joining whatapp error comming loading,
5,,"I can't login to my WhatsApp account, I was trying to send a vital message to too many people, please restore it back for me",
5,,this app is the best,
5,,how do I don't Whatsapp,
2,,I've never seen such a bad app,
5,,chats are still on this devices,
5,,helpful 🙂 app,
5,,"WhatsApp is the best app,l just love WhatsApp,but not more than God",
5,,very best.ahp,
1,,my whatsapp account band ho jata hai,
4,,v good for use,
5,,best way to get in touch with relative and family and easy to use,
3,,"I'm unable to send status using the music in-app I've re-download and also update but it keeps showing ""Couldn’t Send""",
5,,i love whatsapp 🤣🤣,
2,,idk why whatsapp is consuming more storage space in just 3 5 images 10gb storage is full with just one chat 😑,
5,,very nice app sir 👍,
4,,my aps dont have filter when vc,
5,,one of the most useful apps out there,
3,,just because I did not undate my Whatsapp on time because of network you stop me from using it,
4,,is it possible to have an option where one can bluetick some contacts and Grey tick some,
5,,"This app is only blocking my account, I have a request from app support to unblock my account.",
5,,mi watsap nice frend,
1,,WhatsApp problem,
5,,Wow must appt,
4,,"WhatsApp, please consider this request. Even though we can't see those viewers who turned off read receipts, let us see the total number of those who view our status without knowing their names. But those who turned off read receipt won't see anything as a consequence. It's a very satisfying concept for users.",
5,,Nice one,
1,,I can't download my personal videos on WhatsApp status and it's soo 😤,
5,,i dont want to my message disappear,
5,,thanks WhatsApp you pay me,
2,,throws away after fingerprint unlock (even after update),
5,,please WhatsApp chalu kar dena please,
5,,dear WhatsApp teem I'm not using unofficial whatsapp application but still when I try to open my official whatsapp it shows you need official whatsapp to login problem please help me to fix it as soon as possible god bless you,
3,,The app is great but it's quite annoying cus I can't add sound to my status,
1,,"I give only one star, if Whatsapp makes a new update,Status Timer dissapearing,okay ..I dont want my status 24 hours in the story status.",
5,,I 💕 is wp is my aducitan,
1,,need to track people that are doing inappropriate activities,
4,,"WhatsApp is a very good app. It is easy to talk to people through this app, to connect with them or to make video calls. We can also create our friend group and chat in it.",
5,,best application to connect with friends and family...,
5,,Indian's favourite application,
3,,"Sometimes, it's confusingly difficult",
2,,Why does the app say you need official account when it has been downloaded here,
5,,Best to chat with anyone (Whatsapp),
5,,this is amazing 👏,
5,,this app is very good and very useful for the communication,
1,,I can't view or to my contact numbers,
5,,app that makes it easy to communicate,
1,,not my account,
5,,I can't update my WhatsApp,
5,,vvv effective app love it,
1,,"Even with 5g speed, just sending a 1-2 min freaking video takes hours😄 So damn fast right?! And the cherry on top is, after waiting for that long like a total retard, it cancels on its own and shows ""RETRY"" 😀 SUCH A BRILLIANT APP🤗",
5,,This WhatsApp is nice,
4,,best of,
5,,good apps I enjoyed alots,
1,,it keeps sending me out and it's annoying plz stop it,
5,,fast and easy to use,
1,,plz unban my whatsapp mistakely ban my whatsapp,
1,,I am using this application it is no working what problem,
5,,I'm satisfied with this app,
1,,"My other number is getting blocked for no reason and after review it starts working, but gets blocked again after a few hours....There is no option of contacting support to get help on this issue....please let me know who to contact and get this issue resolved permanently",
4,,earlier whatsapp can seperately delete only audio or photo or video or file in the chat. which I think is a nice function. but now I can't find this function.,
5,,very nice app,
2,,Me and my family gave been using Whatsapp for decades now but recently we could not access our various accounts even when it was downloaded from PlayStore and the official website. Please help solve this issue,
3,,"for some reason I don't have the new repost feature,and I have been keeping up to date with the updates for the app but I still don't have the feature",
2,,pichle kuch dino se 1 month se jb se last update aaya hai bht hi problem face krni pd rhi hai mai kisi chat ki notification mute krti hu aur jese hi wo contact status update krte hai notification automatically on ho jati hai mtlb mai kisi chat ko proper mute nhi kr pa rhi hu,
4,,great and easy,
4,,it's good for you 😍🤩😍😍😍😍😍🤩,
1,,Everything and my chats disappeared as soon as it's updated,
1,,I've lost my number since 22/11/25 until now.. still can't log in.. this morning others person using it.. try call and whatsapp back no reply.. please help me.. so many emel with your side already.. please..,
1,,Dear Sir this my personal no WhatsApp is not working plz activate my WhatsApp no,
5,,easy to use,
1,,WhatsApp support unbanned,
1,,my account banned please give solution,
5,,"It's helpfull for contact with friends, relatives & everyone",
5,,easily effective and helpful,
5,,good and useful app,
5,,I have alot of experience with Whatsapp in my life I always agree with Whatsapp activities,
5,,this wonderful and it is very easy to understand 100,
1,,bollox,
5,,can you help me to intsore my whatsapp,
5,,Very good app,
3,,please clear all error on my phony.,
4,,I love this app but it makes it incredibly impossible to send voice note from someone's status,
1,,poor performance,
1,,wild couldn't get past the age verification without a network error. big sign this is an app for iPhone users not android,
1,,I want help from customer service my account has been hacked,
1,,unable to use the app,
2,,Why it don't want to be downloaded ??.. allow me to download first,
1,,filled with glitchs,
1,,wrost app in the world..,
5,,my WhatsApp 03,
5,,is banned my Whatsapp number please help me,
5,,God is great,
5,,very good but not relant,
1,,"I want to tell you a little story.. to use WhatsApp, the heart of many people who are not good Spam.. for example, I have been spam for 2 days, people who don't know",
5,,best app for remaining in touch with friends and loved ones. broadcast MSG limit is very less. it can be 500 p.m.,
1,,WhatsApp is a good property,
5,,good app,
5,,my whatsapp account is banned pls help mi sir as soon as possible my whatsapp account pls help mi sir so emmidiatly,
